farmer_id,state,crop,season,land_size_acres,experience_years,irrigation_type,yield_quintal_per_acre,market_price_per_quintal,estimated_revenue_inr
F00951,Karnataka,jute,Rabi,0.5,16,Canal,16.02,2375.01,19023.83
F03069,Bihar,orange,Kharif,3.14,25,Sprinkler,19.35,1754.71,106614.42
F01121,Andhra Pradesh,pigeonpeas,Rabi,4.96,10,Canal,23.74,1657.95,195224.28
F02598,Haryana,muskmelon,Kharif,2.91,26,Canal,14.76,2860.7,122871.64
F02205,West Bengal,coffee,Rabi,0.49,27,Rain-fed,24.26,3151.56,37463.85
F00420,Bihar,banana,Zaid,0.64,9,Canal,16.17,2248.84,23272.8
F00923,Tamil Nadu,jute,Rabi,0.44,8,Sprinkler,23.93,1298.75,13674.8
F01255,Punjab,kidneybeans,Kharif,5.51,19,Sprinkler,11.22,1216.65,75215.98
F00478,Uttar Pradesh,coconut,Kharif,3.09,9,Rain-fed,15.81,2677.53,130805.11
F02036,Karnataka,coffee,Kharif,1.01,4,Sprinkler,33.24,2455.65,82442.06
F01203,Maharashtra,papaya,Rabi,0.62,11,Borewell,20.81,2669.58,34443.46
F02627,Uttar Pradesh,banana,Kharif,3.44,8,Borewell,21.47,2230.36,164727.25
F05014,West Bengal,cotton,Kharif,1.86,14,Rain-fed,24.2,3126.08,140711.11
F01971,West Bengal,coconut,Zaid,1.42,20,Rain-fed,22.97,2171.12,70816.29
F03111,Madhya Pradesh,cotton,Rabi,3.96,15,Drip,18.54,2811.14,206389.4
F04019,Punjab,muskmelon,Kharif,0.69,29,Canal,21.31,1155.64,16992.41
F02152,Madhya Pradesh,chickpea,Rabi,4.44,9,Sprinkler,32.05,2503.6,356267.29
F03688,Rajasthan,blackgram,Rabi,2.06,14,Borewell,9.69,1976.16,39446.92
F01998,Haryana,lentil,Zaid,0.65,31,Drip,23.34,2222.22,33713.3
F04034,Tamil Nadu,jute,Kharif,0.72,9,Borewell,33.05,1460.64,34757.39
F03055,West Bengal,mango,Rabi,3.87,17,Canal,12.21,500.0,23626.35
F01249,Haryana,cotton,Rabi,6.3,22,Rain-fed,5.51,2091.0,72584.88
F02193,West Bengal,coconut,Zaid,0.25,25,Drip,9.11,1654.26,3767.58
F02713,West Bengal,maize,Zaid,3.67,14,Sprinkler,19.62,1583.6,114027.75
F00993,Karnataka,chickpea,Kharif,3.92,8,Borewell,27.47,2150.31,231550.54
F02191,Uttar Pradesh,mango,Rabi,4.31,14,Rain-fed,14.07,2422.38,146897.24
F03763,Haryana,chickpea,Zaid,1.72,14,Sprinkler,16.62,567.49,16222.5
F03598,Andhra Pradesh,pomegranate,Kharif,3.36,22,Drip,27.04,1778.14,161551.84
F01319,Rajasthan,papaya,Zaid,1.96,13,Drip,18.78,1600.05,58895.92
F01864,Bihar,papaya,Kharif,0.9,4,Drip,19.61,1909.56,33701.82
F02344,Tamil Nadu,cotton,Kharif,3.92,25,Drip,23.38,2174.65,199305.8
F02450,Gujarat,grapes,Kharif,7.89,16,Borewell,12.92,1476.18,150480.02
F02137,Uttar Pradesh,coconut,Kharif,0.9,9,Drip,10.41,2502.91,23449.76
F01066,Haryana,cotton,Kharif,4.19,15,Rain-fed,23.48,2919.01,287175.71
F05159,Karnataka,banana,Kharif,3.98,23,Drip,23.39,1462.81,136176.2
F04228,Punjab,mothbeans,Rabi,3.6,26,Rain-fed,18.43,2473.29,164097.84
F02622,Rajasthan,mothbeans,Kharif,2.91,15,Drip,11.66,1236.79,41965.03
F00078,Maharashtra,orange,Zaid,3.75,25,Canal,23.29,2491.29,217583.04
F02899,Bihar,banana,Rabi,1.27,20,Borewell,20.91,2946.98,78259.12
F01315,Rajasthan,muskmelon,Rabi,3.71,4,Canal,14.83,2854.72,157064.7
F04550,Uttar Pradesh,rice,Rabi,11.04,19,Rain-fed,13.08,2497.81,360691.76
F00873,Andhra Pradesh,maize,Kharif,1.62,22,Rain-fed,17.88,3607.45,104491.95
F03851,Bihar,coconut,Rabi,4.08,4,Rain-fed,21.89,1992.97,177994.54
F04983,Andhra Pradesh,rice,Kharif,5.43,29,Canal,13.19,2037.41,145922.77
F02966,Punjab,mango,Rabi,2.54,21,Borewell,25.48,1997.44,129272.72
F03392,Gujarat,mungbean,Rabi,2.16,13,Canal,22.68,1966.82,96352.15
F02561,Bihar,jute,Rabi,2.64,15,Drip,22.33,2374.61,139986.11
F05095,West Bengal,pomegranate,Zaid,6.07,0,Sprinkler,15.55,2483.4,234404.4
F02636,Madhya Pradesh,pomegranate,Zaid,2.02,0,Borewell,25.47,2438.38,125453.19
F03531,Madhya Pradesh,grapes,Zaid,4.19,1,Rain-fed,17.25,2796.57,202129.09
F00376,Gujarat,apple,Kharif,0.25,4,Borewell,8.26,1479.62,3055.42
F01909,Tamil Nadu,muskmelon,Rabi,9.16,15,Rain-fed,12.71,1664.1,193740.51
F04508,Karnataka,mothbeans,Rabi,1.16,20,Borewell,19.94,2502.05,57873.42
F04557,Gujarat,watermelon,Zaid,4.49,27,Borewell,12.85,1133.15,65378.79
F04028,Gujarat,grapes,Rabi,0.78,0,Drip,15.5,2134.97,25811.79
F01605,Andhra Pradesh,mango,Kharif,3.72,12,Drip,21.56,3932.99,315438.38
F01119,Maharashtra,pomegranate,Zaid,6.68,20,Rain-fed,17.49,3654.69,426989.13
F03678,Madhya Pradesh,watermelon,Rabi,2.87,16,Drip,18.64,2351.69,125807.89
F03491,Rajasthan,mungbean,Rabi,3.48,10,Canal,19.04,2034.86,134828.2
F05061,Maharashtra,coffee,Zaid,3.39,28,Drip,26.93,676.46,61755.86
F02959,Uttar Pradesh,jute,Zaid,0.9,7,Borewell,29.9,1287.17,34637.74
F01995,Haryana,cotton,Kharif,2.81,6,Drip,13.49,2207.09,83663.94
F05154,Madhya Pradesh,orange,Rabi,2.85,16,Sprinkler,18.52,792.71,41840.82
F04532,Karnataka,mungbean,Rabi,1.84,27,Borewell,13.69,1453.87,36622.4
F02377,Andhra Pradesh,blackgram,Zaid,2.72,20,Rain-fed,20.7,2699.39,151986.45
F01343,Madhya Pradesh,cotton,Kharif,6.29,29,Sprinkler,20.88,1387.38,182211.83
F00321,Uttar Pradesh,maize,Zaid,7.86,14,Borewell,9.65,2503.81,189911.48
F01620,Punjab,jute,Rabi,10.02,5,Rain-fed,12.31,2711.48,334450.75
F03714,Rajasthan,kidneybeans,Zaid,4.16,11,Drip,19.61,1098.48,89611.36
F02061,Tamil Nadu,kidneybeans,Rabi,2.64,7,Borewell,16.54,2594.52,113291.27
F02220,Maharashtra,maize,Kharif,6.66,9,Borewell,15.32,638.09,65105.09
F01674,Madhya Pradesh,mungbean,Rabi,3.0,16,Sprinkler,27.4,2123.3,174535.26
F00261,Madhya Pradesh,rice,Zaid,6.32,3,Drip,18.17,2144.08,246214.14
F05101,Punjab,kidneybeans,Kharif,8.47,33,Borewell,11.38,2013.87,194114.11
F02040,Punjab,muskmelon,Kharif,0.75,15,Drip,17.61,2969.54,39220.2
F00902,Madhya Pradesh,muskmelon,Kharif,5.04,15,Canal,17.78,3308.28,296458.94
F03745,Uttar Pradesh,papaya,Kharif,7.33,9,Rain-fed,22.58,2429.25,402068.57
F02027,Maharashtra,pomegranate,Kharif,9.06,17,Canal,20.75,1155.2,217171.82
F04235,Uttar Pradesh,blackgram,Zaid,0.61,21,Drip,20.78,2210.05,28014.15
F01918,Madhya Pradesh,lentil,Kharif,3.7,32,Canal,28.51,2884.97,304326.83
F01829,Haryana,blackgram,Kharif,1.74,9,Sprinkler,24.87,2168.15,93824.09
F01574,West Bengal,mango,Kharif,4.65,8,Rain-fed,4.51,2294.98,48129.17
F04574,Karnataka,kidneybeans,Zaid,9.68,10,Drip,11.76,3291.83,374731.39
F04209,Bihar,pigeonpeas,Zaid,7.33,11,Borewell,19.33,2086.49,295632.47
F00225,West Bengal,pigeonpeas,Rabi,3.22,18,Borewell,16.3,2264.76,118868.19
F00724,Haryana,pigeonpeas,Rabi,8.34,22,Drip,22.4,1739.91,325043.03
F04669,Rajasthan,apple,Rabi,1.3,0,Canal,26.99,1407.65,49390.22
F01142,Maharashtra,mungbean,Zaid,8.41,15,Rain-fed,21.01,3804.84,672292.78
F02763,West Bengal,pomegranate,Zaid,3.08,14,Drip,17.21,1174.74,62269.21
F00847,Rajasthan,watermelon,Rabi,3.48,17,Sprinkler,18.21,2280.51,144517.74
F04290,Madhya Pradesh,coffee,Rabi,2.13,2,Rain-fed,21.43,2082.43,95054.39
F02552,Haryana,muskmelon,Zaid,1.76,12,Rain-fed,16.26,1137.69,32557.96
F02929,Gujarat,maize,Kharif,14.96,5,Sprinkler,26.85,2032.49,816402.45
F00118,Tamil Nadu,papaya,Zaid,3.76,19,Rain-fed,2.0,1464.67,11014.32
F00646,Bihar,chickpea,Zaid,4.25,14,Sprinkler,12.78,1888.75,102587.46
F00004,Uttar Pradesh,rice,Rabi,0.77,15,Borewell,15.05,2432.77,28192.16
F04171,Uttar Pradesh,lentil,Rabi,1.09,18,Drip,12.33,3074.04,41314.18
F00468,Andhra Pradesh,muskmelon,Rabi,3.9,7,Sprinkler,16.81,1150.52,75426.94
F00006,Madhya Pradesh,mungbean,Zaid,5.02,27,Rain-fed,24.83,1975.16,246196.98
F00920,Maharashtra,banana,Kharif,0.62,24,Drip,18.25,1849.48,20926.87
F02596,Haryana,jute,Kharif,1.79,12,Borewell,13.04,3212.92,74994.69
F04325,Gujarat,grapes,Rabi,2.33,0,Drip,10.62,2270.73,56188.31
F01064,Haryana,chickpea,Rabi,1.61,28,Borewell,24.72,2449.19,97475.8
F02591,Andhra Pradesh,coffee,Rabi,4.41,6,Borewell,21.32,506.78,47648.06
F00243,Maharashtra,rice,Kharif,9.08,0,Canal,19.3,1833.29,321273.07
F01161,Karnataka,pigeonpeas,Kharif,2.85,22,Canal,13.67,2353.56,91693.52
F02871,Karnataka,watermelon,Zaid,0.63,26,Rain-fed,12.91,2064.73,16793.07
F03736,Maharashtra,kidneybeans,Zaid,2.41,11,Sprinkler,27.66,2193.59,146226.03
F02398,Punjab,kidneybeans,Rabi,3.7,14,Canal,5.01,2227.3,41287.46
F03518,Haryana,mango,Rabi,1.69,21,Rain-fed,11.99,2748.54,55693.94
F03422,Bihar,cotton,Rabi,1.1,6,Rain-fed,26.3,2031.53,58772.16
F02564,Maharashtra,pigeonpeas,Kharif,1.34,14,Borewell,17.21,2350.84,54213.66
F01606,Rajasthan,pigeonpeas,Rabi,3.6,16,Drip,23.75,2450.62,209528.01
F05025,Madhya Pradesh,watermelon,Kharif,1.38,13,Canal,29.27,2199.78,88854.83
F02325,Madhya Pradesh,blackgram,Kharif,3.01,35,Rain-fed,10.39,1713.62,53591.58
F02710,Tamil Nadu,maize,Rabi,2.0,13,Rain-fed,30.57,1321.39,80789.78
F04578,Uttar Pradesh,grapes,Zaid,1.18,19,Canal,14.73,2187.05,38013.99
F01313,Tamil Nadu,watermelon,Zaid,7.37,7,Borewell,25.96,2259.22,432245.72
F03449,Uttar Pradesh,lentil,Rabi,1.62,7,Drip,24.28,3536.34,139096.98
F03813,Uttar Pradesh,coconut,Kharif,3.47,10,Borewell,26.03,1786.76,161387.49
F05181,Bihar,mungbean,Kharif,1.41,29,Rain-fed,19.31,2617.56,71268.57
F02363,Karnataka,lentil,Kharif,1.25,15,Drip,9.8,2146.45,26294.01
F01976,Bihar,muskmelon,Kharif,3.18,27,Canal,2.0,1268.32,8066.52
F03515,Uttar Pradesh,banana,Rabi,5.22,15,Drip,26.28,2294.11,314709.68
F01762,Punjab,cotton,Kharif,3.35,17,Drip,26.89,928.32,83624.46
F02740,Punjab,pigeonpeas,Kharif,0.44,20,Borewell,16.48,1926.29,13967.91
F04848,Madhya Pradesh,chickpea,Zaid,0.77,16,Sprinkler,7.58,1281.53,7479.78
F02473,Madhya Pradesh,apple,Rabi,3.6,0,Borewell,13.78,864.34,42878.18
F04008,Andhra Pradesh,pigeonpeas,Zaid,1.43,19,Rain-fed,12.75,2641.77,48166.07
F01494,Tamil Nadu,rice,Kharif,1.75,22,Drip,10.06,2206.38,38843.32
F04207,Bihar,coconut,Rabi,4.76,18,Borewell,10.99,2553.42,133575.53
F02159,Bihar,coconut,Rabi,3.61,24,Sprinkler,16.06,3916.09,227041.58
F01170,Gujarat,blackgram,Rabi,2.06,2,Canal,5.91,2453.75,29873.42
F04700,Maharashtra,papaya,Zaid,0.52,8,Drip,16.98,1114.27,9838.56
F00233,Gujarat,lentil,Zaid,4.07,30,Sprinkler,15.16,2259.19,139394.73
F00067,Haryana,apple,Kharif,5.33,11,Sprinkler,18.95,1569.2,158494.69
F01604,Bihar,papaya,Kharif,4.55,10,Canal,21.51,1388.48,135891.23
F03284,Haryana,chickpea,Zaid,1.99,22,Rain-fed,10.5,2196.59,45897.75
F03597,Andhra Pradesh,chickpea,Rabi,3.73,7,Rain-fed,17.24,915.97,58901.63
F00126,Karnataka,jute,Zaid,2.92,22,Rain-fed,30.2,3681.35,324636.17
F01297,Haryana,cotton,Kharif,2.71,6,Canal,26.42,2591.19,185524.54
F01977,Punjab,muskmelon,Rabi,0.39,18,Borewell,33.36,2145.32,27911.47
F04701,Bihar,banana,Rabi,5.23,18,Borewell,8.45,2649.71,117099.96
F04665,Tamil Nadu,mango,Rabi,3.07,0,Canal,19.52,3471.62,208041.69
F02076,Punjab,rice,Zaid,0.25,20,Rain-fed,21.35,1506.42,8040.52
F03087,Gujarat,coconut,Kharif,4.28,30,Rain-fed,28.75,2743.24,337555.68
F04522,Maharashtra,orange,Zaid,2.77,17,Canal,15.79,2885.83,126221.3
F03346,Haryana,pomegranate,Zaid,3.92,3,Canal,20.72,1100.65,89397.43
F04648,Karnataka,maize,Kharif,4.98,13,Borewell,13.12,1805.05,117937.63
F02798,West Bengal,pigeonpeas,Kharif,6.0,15,Drip,12.4,2364.28,175902.43
F00919,Bihar,papaya,Zaid,3.68,31,Borewell,18.3,3077.53,207253.18
F01647,Bihar,rice,Zaid,4.05,0,Rain-fed,19.03,2390.76,184259.46
F00365,West Bengal,rice,Kharif,9.51,28,Drip,14.97,2792.48,397550.58
F03288,Punjab,muskmelon,Rabi,2.59,11,Rain-fed,21.0,2345.29,127560.32
F02126,Haryana,pigeonpeas,Zaid,1.61,6,Canal,10.26,924.75,15275.58
F04124,Punjab,apple,Kharif,4.76,0,Sprinkler,27.15,1671.02,215952.6
F00526,Uttar Pradesh,chickpea,Zaid,3.62,17,Canal,17.01,2480.35,152730.53
F00056,Karnataka,lentil,Zaid,4.81,19,Sprinkler,7.62,2636.25,96624.36
F00639,Andhra Pradesh,muskmelon,Kharif,2.61,1,Sprinkler,16.23,2039.62,86398.92
F00303,Rajasthan,banana,Zaid,4.0,18,Sprinkler,20.04,2150.68,172398.51
F02767,Andhra Pradesh,mungbean,Rabi,0.47,0,Rain-fed,24.5,2776.6,31972.55
F01277,Karnataka,banana,Kharif,5.18,3,Canal,5.97,2569.35,79456.12
F02056,Andhra Pradesh,mango,Zaid,1.96,8,Borewell,23.31,2463.65,112558.26
F04433,Punjab,muskmelon,Zaid,1.41,10,Canal,23.74,2548.15,85295.24
F03645,Andhra Pradesh,pomegranate,Zaid,2.34,0,Sprinkler,15.66,3402.2,124671.58
F04144,Haryana,kidneybeans,Zaid,1.02,6,Canal,16.22,1684.66,27871.69
F02879,Bihar,rice,Kharif,1.01,15,Borewell,16.89,1797.2,30658.26
F04203,Maharashtra,coconut,Rabi,4.65,24,Borewell,23.9,500.0,55567.5
F02287,Haryana,mungbean,Kharif,1.83,5,Borewell,20.53,3530.16,132627.76
F02262,Uttar Pradesh,blackgram,Zaid,1.09,12,Canal,19.44,2377.14,50370.65
F02297,Bihar,watermelon,Kharif,0.25,7,Canal,20.51,2508.39,12861.77
F01754,Maharashtra,watermelon,Zaid,1.35,10,Canal,18.03,2456.31,59787.81
F01969,Uttar Pradesh,banana,Kharif,1.52,10,Rain-fed,24.79,2010.65,75762.9
F04528,Rajasthan,orange,Kharif,4.07,3,Sprinkler,7.4,2107.83,63483.62
F03118,Maharashtra,lentil,Rabi,0.39,7,Borewell,18.68,1754.87,12784.58
F02394,Haryana,muskmelon,Rabi,4.02,8,Canal,13.14,1959.03,103481.45
F00524,Gujarat,watermelon,Zaid,5.53,5,Sprinkler,11.28,1144.13,71369.0
F03901,Karnataka,mothbeans,Rabi,0.77,16,Borewell,16.94,2157.05,28136.13
F03123,Punjab,mothbeans,Rabi,5.03,4,Borewell,28.65,2241.74,323056.03
F04157,Rajasthan,coffee,Zaid,2.84,17,Sprinkler,19.37,2136.55,117533.32
F01970,Tamil Nadu,kidneybeans,Zaid,7.28,17,Rain-fed,13.68,3448.63,343450.44
F00672,Gujarat,blackgram,Zaid,4.41,4,Borewell,33.13,2625.12,383538.69
F04189,Gujarat,rice,Rabi,5.04,25,Canal,13.0,2218.24,145339.08
F00667,Bihar,chickpea,Rabi,0.53,14,Canal,20.9,1843.57,20421.22
F04514,West Bengal,maize,Zaid,1.25,15,Borewell,11.03,1862.19,25674.94
F01888,Madhya Pradesh,maize,Rabi,1.92,24,Sprinkler,16.91,2077.01,67434.7
F03267,West Bengal,coffee,Rabi,4.68,0,Drip,5.82,1712.37,46640.85
F00281,West Bengal,coconut,Rabi,1.97,10,Borewell,18.4,1314.78,47658.15
F01720,Rajasthan,muskmelon,Zaid,1.18,15,Drip,14.35,2054.37,34786.65
F02948,Punjab,pomegranate,Kharif,1.7,15,Sprinkler,12.4,789.83,16649.62
F04456,Haryana,mango,Zaid,2.08,20,Drip,27.39,3364.88,191701.25
F00900,Punjab,kidneybeans,Zaid,6.59,16,Rain-fed,21.44,1803.44,254807.32
F05047,Madhya Pradesh,muskmelon,Kharif,8.03,10,Rain-fed,31.14,1215.55,303953.38
F00761,Uttar Pradesh,rice,Zaid,2.66,15,Borewell,15.54,2184.32,90291.93
F01907,Karnataka,blackgram,Zaid,4.32,15,Rain-fed,6.8,2148.17,63104.64
F04043,Andhra Pradesh,coffee,Kharif,0.61,33,Rain-fed,16.18,2438.13,24063.86
F03824,Gujarat,banana,Zaid,2.29,4,Canal,22.35,2801.12,143365.52
F04139,Punjab,cotton,Kharif,2.91,0,Borewell,5.32,1581.9,24489.71
F03819,Tamil Nadu,chickpea,Zaid,0.4,33,Sprinkler,23.85,1648.21,15723.92
F04301,Bihar,mango,Rabi,3.6,19,Canal,20.92,1421.86,107083.12
F02594,Rajasthan,lentil,Zaid,0.87,13,Borewell,16.01,1510.82,21043.76
F04165,Rajasthan,cotton,Kharif,5.38,22,Borewell,16.24,1201.68,104992.22
F03032,Uttar Pradesh,rice,Zaid,0.25,7,Drip,32.73,2517.28,20597.64
F03580,Andhra Pradesh,lentil,Rabi,1.57,10,Rain-fed,15.75,2834.51,70090.35
F02833,Bihar,coffee,Kharif,1.41,3,Canal,15.1,1835.37,39076.86
F03473,Karnataka,cotton,Zaid,0.85,8,Borewell,4.77,3044.32,12343.2
F00138,Karnataka,mothbeans,Rabi,6.71,20,Borewell,10.32,1863.68,129054.62
F02181,Andhra Pradesh,mothbeans,Kharif,1.05,11,Rain-fed,15.67,2202.67,36241.63
F02129,Rajasthan,kidneybeans,Rabi,1.68,8,Drip,13.08,1771.32,38923.69
F03178,Haryana,coffee,Kharif,2.63,8,Borewell,16.72,1236.56,54375.99
F04544,Tamil Nadu,papaya,Zaid,9.27,21,Rain-fed,17.23,2031.91,324540.93
F04262,Uttar Pradesh,papaya,Zaid,2.24,0,Canal,18.5,1154.13,47827.15
F04345,Uttar Pradesh,kidneybeans,Zaid,1.15,23,Sprinkler,15.8,2660.72,48345.28
F01332,Rajasthan,chickpea,Zaid,2.13,16,Drip,14.71,2821.24,88395.94
F02018,Tamil Nadu,apple,Kharif,2.56,23,Sprinkler,16.54,2548.18,107896.06
F02483,Rajasthan,grapes,Rabi,3.53,18,Drip,25.3,3640.91,325166.03
F01359,Maharashtra,cotton,Kharif,3.74,17,Canal,21.68,830.71,67356.63
F01330,Maharashtra,cotton,Rabi,3.31,27,Borewell,20.9,2166.28,149861.08
F02151,Punjab,lentil,Rabi,7.38,22,Canal,28.31,3101.68,648027.18
F04531,Karnataka,papaya,Rabi,3.11,14,Rain-fed,25.61,2552.43,203293.65
F02123,Bihar,papaya,Kharif,1.07,20,Drip,19.06,4599.03,93793.54
F03982,Karnataka,kidneybeans,Kharif,2.44,16,Canal,20.64,2171.74,109372.3
F01253,Andhra Pradesh,grapes,Kharif,7.83,4,Canal,17.83,2738.62,382335.73
F03279,Bihar,mothbeans,Kharif,1.28,25,Canal,12.21,2033.62,31783.04
F03375,Madhya Pradesh,pomegranate,Zaid,2.1,22,Canal,24.22,2596.44,132060.13
F02815,Gujarat,mango,Rabi,2.1,19,Rain-fed,27.67,2328.7,135313.77
F01849,Karnataka,watermelon,Kharif,2.67,11,Sprinkler,20.14,2255.93,121309.93
F03038,Andhra Pradesh,coconut,Zaid,2.46,22,Canal,29.04,2956.91,211236.92
F00389,Gujarat,muskmelon,Zaid,0.58,9,Rain-fed,23.44,1281.4,17420.89
F00236,Gujarat,grapes,Kharif,7.78,6,Borewell,9.94,2377.8,183882.88
F01078,Punjab,chickpea,Zaid,2.5,27,Borewell,18.11,2199.01,99560.18
F01985,Karnataka,mango,Rabi,5.85,24,Borewell,18.93,1607.47,178012.03
F04364,Uttar Pradesh,blackgram,Kharif,1.86,17,Rain-fed,14.86,2486.2,68717.57
F03963,Punjab,pigeonpeas,Zaid,0.61,14,Rain-fed,8.79,1958.02,10498.71
F00771,Karnataka,watermelon,Zaid,5.08,11,Drip,19.34,1210.14,118892.87
F02166,Tamil Nadu,rice,Kharif,1.13,9,Drip,17.8,1702.01,34234.23
F04534,Punjab,papaya,Kharif,0.65,10,Rain-fed,18.71,3350.83,40751.12
F00674,Tamil Nadu,maize,Kharif,4.88,22,Drip,22.35,2280.25,248702.31
F00250,Rajasthan,mungbean,Rabi,1.1,15,Sprinkler,27.26,2626.71,78764.53
F01575,Gujarat,cotton,Kharif,2.27,23,Rain-fed,27.02,1136.26,69692.96
F03420,Maharashtra,watermelon,Kharif,3.88,27,Sprinkler,13.05,1451.34,73487.15
F02082,Uttar Pradesh,orange,Rabi,5.42,17,Rain-fed,14.8,2037.14,163411.22
F01824,Madhya Pradesh,apple,Rabi,4.27,19,Drip,15.11,2840.25,183252.08
F04545,Bihar,coffee,Rabi,1.18,19,Sprinkler,30.68,2571.26,93085.78
F00717,Maharashtra,jute,Kharif,1.06,16,Borewell,17.17,2421.82,44077.61
F04858,Bihar,jute,Kharif,0.33,15,Rain-fed,18.93,1463.99,9145.4
F02049,Rajasthan,banana,Kharif,1.45,3,Canal,11.68,2008.07,34008.67
F04179,Rajasthan,watermelon,Rabi,3.06,14,Borewell,16.86,2871.53,148146.83
F02725,Madhya Pradesh,coffee,Rabi,2.31,30,Drip,19.74,1930.4,88025.08
F04705,Haryana,grapes,Rabi,2.25,18,Rain-fed,26.82,3486.05,210365.69
F01461,Uttar Pradesh,jute,Kharif,1.43,9,Rain-fed,17.21,3783.84,93121.44
F01669,Andhra Pradesh,grapes,Kharif,8.09,17,Rain-fed,9.22,775.61,57852.59
F02757,Uttar Pradesh,coffee,Zaid,6.14,8,Rain-fed,14.19,1485.04,129386.49
F02001,Tamil Nadu,rice,Rabi,4.31,21,Drip,25.08,2440.83,263841.03
F04572,Bihar,rice,Kharif,1.07,4,Borewell,17.03,2269.8,41360.52
F00405,Gujarat,coconut,Zaid,4.12,18,Sprinkler,15.41,2928.97,185957.96
F00385,West Bengal,mango,Rabi,6.3,0,Canal,18.75,1907.51,225324.62
F04676,Rajasthan,mungbean,Zaid,5.86,24,Rain-fed,15.97,2942.63,275383.67
F02153,Haryana,kidneybeans,Kharif,0.64,3,Sprinkler,9.8,1147.14,7194.86
F01634,Maharashtra,pomegranate,Zaid,2.62,18,Rain-fed,22.89,3055.75,183258.83
F04770,Karnataka,jute,Rabi,1.8,12,Rain-fed,17.83,995.19,31939.63
F03926,West Bengal,jute,Kharif,3.96,7,Rain-fed,22.13,2819.17,247057.4
F04159,Madhya Pradesh,maize,Rabi,3.6,13,Canal,8.55,2436.96,75009.63
F00224,Rajasthan,jute,Kharif,0.68,18,Drip,9.39,2565.58,16381.74
F02194,Punjab,chickpea,Zaid,1.5,29,Rain-fed,9.6,1989.37,28646.93
F03137,Punjab,jute,Kharif,9.21,11,Canal,15.82,966.47,140816.81
F04470,Karnataka,orange,Kharif,3.61,11,Rain-fed,20.45,1948.81,143869.92
F01825,Andhra Pradesh,mothbeans,Rabi,6.2,14,Canal,10.63,2133.25,140593.97
F04785,Bihar,banana,Zaid,1.25,3,Borewell,15.53,1885.69,36605.96
F00798,Karnataka,coconut,Kharif,0.71,24,Rain-fed,12.06,2924.27,25039.35
F02872,Rajasthan,blackgram,Kharif,1.01,26,Drip,26.1,1349.97,35586.56
F00010,West Bengal,rice,Kharif,6.41,28,Canal,18.93,1772.24,215045.91
F01945,Haryana,coconut,Kharif,1.87,16,Borewell,27.49,770.41,39603.93
F01839,Bihar,pigeonpeas,Rabi,1.04,33,Drip,14.01,2083.38,30355.68
F00256,Maharashtra,mango,Rabi,3.47,25,Sprinkler,14.01,1512.12,73511.26
F04486,Madhya Pradesh,watermelon,Kharif,2.68,6,Borewell,9.27,2166.15,53814.96
F04692,Tamil Nadu,maize,Rabi,1.83,14,Rain-fed,25.08,2386.61,109536.81
F01582,West Bengal,lentil,Rabi,0.67,8,Drip,15.69,3097.84,32565.42
F02957,Haryana,maize,Kharif,1.74,13,Canal,15.47,2098.9,56497.77
F00925,West Bengal,orange,Kharif,4.08,14,Drip,27.17,1913.01,212064.05
F04783,Karnataka,blackgram,Kharif,3.42,18,Rain-fed,31.07,2396.5,254650.65
F02509,Tamil Nadu,papaya,Kharif,4.44,19,Borewell,22.27,2193.51,216891.64
F03776,Tamil Nadu,papaya,Zaid,5.26,2,Rain-fed,12.7,2105.3,140638.25
F04137,Madhya Pradesh,mango,Zaid,3.46,22,Sprinkler,12.86,1979.54,88080.82
F02780,Tamil Nadu,mango,Zaid,3.05,36,Canal,12.43,1821.64,69061.1
F00540,Maharashtra,papaya,Zaid,6.09,22,Canal,14.25,1158.76,100560.09
F02746,Madhya Pradesh,coconut,Rabi,4.15,11,Drip,14.06,3120.82,182096.73
F04682,Madhya Pradesh,watermelon,Kharif,4.54,10,Rain-fed,14.83,1917.71,129115.96
F04921,Haryana,grapes,Kharif,2.41,29,Borewell,10.89,1823.87,47867.29
F01146,Haryana,blackgram,Rabi,3.73,0,Drip,19.26,1587.87,114072.26
F04469,Haryana,pigeonpeas,Zaid,3.32,4,Borewell,14.89,3773.03,186518.98
F00668,Uttar Pradesh,banana,Kharif,5.25,18,Borewell,15.81,2212.01,183602.36
F03020,Maharashtra,mungbean,Kharif,1.57,25,Rain-fed,17.4,1994.48,54485.2
F00358,Gujarat,cotton,Zaid,1.22,4,Sprinkler,14.54,2531.07,44898.14
F02832,Haryana,rice,Kharif,1.14,33,Rain-fed,22.34,2461.04,62676.78
F02784,Haryana,grapes,Kharif,1.19,18,Canal,19.83,2072.6,48908.59
F01354,Punjab,coffee,Rabi,3.36,3,Sprinkler,23.15,2455.54,191001.72
F00471,Karnataka,watermelon,Rabi,1.94,27,Rain-fed,16.03,2283.09,70999.99
F02704,Uttar Pradesh,coconut,Zaid,1.9,8,Canal,12.01,3026.28,69056.68
F03331,Maharashtra,mango,Rabi,7.64,0,Sprinkler,27.74,2050.87,434648.26
F03638,Rajasthan,banana,Kharif,3.14,23,Canal,14.55,1586.23,72470.09
F01397,Bihar,coffee,Zaid,7.28,9,Drip,9.99,2264.64,164700.93
F03585,Madhya Pradesh,coffee,Zaid,1.08,8,Drip,19.24,2362.69,49094.81
